timestamp,open,high,low,close,volume
2025-08-12 22:30:00,1.35001,1.35010,1.34990,1.34999,144
2025-08-12 22:45:00,1.34999,1.35009,1.34988,1.34998,192
2025-08-12 23:00:00,1.34998,1.35027,1.34989,1.35019,195
2025-08-12 23:15:00,1.35021,1.35025,1.35011,1.35015,126
2025-08-12 23:30:00,1.35015,1.35052,1.34996,1.35047,183
2025-08-12 23:45:00,1.35047,1.35048,1.35025,1.35038,234
2025-08-13 00:00:00,1.35038,1.35057,1.34977,1.34980,682
2025-08-13 00:15:00,1.34980,1.34999,1.34968,1.34983,673
2025-08-13 00:30:00,1.34983,1.35006,1.34975,1.35003,452
2025-08-13 00:45:00,1.35003,1.35029,1.34995,1.35021,645
2025-08-13 01:00:00,1.35022,1.35078,1.35020,1.35064,572
2025-08-13 01:15:00,1.35064,1.35073,1.34983,1.34984,692
2025-08-13 01:30:00,1.34983,1.35019,1.34974,1.35011,673
2025-08-13 01:45:00,1.35011,1.35018,1.34972,1.34983,715
2025-08-13 02:00:00,1.34983,1.34993,1.34922,1.34935,679
2025-08-13 02:15:00,1.34935,1.35008,1.34935,1.34986,487
2025-08-13 02:30:00,1.34986,1.35044,1.34983,1.35021,451
2025-08-13 02:45:00,1.35022,1.35042,1.35006,1.35024,475
2025-08-13 03:00:00,1.35023,1.35045,1.35003,1.35039,408
2025-08-13 03:15:00,1.35040,1.35046,1.35011,1.35026,449
2025-08-13 03:30:00,1.35024,1.35055,1.35017,1.35053,420
2025-08-13 03:45:00,1.35053,1.35059,1.35022,1.35023,379
2025-08-13 04:00:00,1.35018,1.35034,1.35006,1.35031,367
2025-08-13 04:15:00,1.35031,1.35040,1.35020,1.35029,458
2025-08-13 04:30:00,1.35029,1.35042,1.35016,1.35032,392
2025-08-13 04:45:00,1.35032,1.35052,1.35025,1.35043,445
2025-08-13 05:00:00,1.35043,1.35061,1.35036,1.35048,342
2025-08-13 05:15:00,1.35048,1.35049,1.35027,1.35028,320
2025-08-13 05:30:00,1.35028,1.35031,1.34988,1.35006,518
2025-08-13 05:45:00,1.35006,1.35071,1.34998,1.35063,673
2025-08-13 06:00:00,1.35067,1.35104,1.35065,1.35100,726
2025-08-13 06:15:00,1.35100,1.35118,1.35066,1.35085,728
2025-08-13 06:30:00,1.35084,1.35167,1.35080,1.35120,803
2025-08-13 06:45:00,1.35120,1.35169,1.35110,1.35154,823
2025-08-13 07:00:00,1.35156,1.35417,1.35155,1.35404,1023
2025-08-13 07:15:00,1.35404,1.35406,1.35345,1.35380,971
2025-08-13 07:30:00,1.35381,1.35466,1.35380,1.35419,933
2025-08-13 07:45:00,1.35419,1.35470,1.35418,1.35447,948
2025-08-13 08:00:00,1.35444,1.35554,1.35427,1.35518,1161
2025-08-13 08:15:00,1.35518,1.35627,1.35504,1.35564,1193
2025-08-13 08:30:00,1.35564,1.35587,1.35526,1.35539,1007
2025-08-13 08:45:00,1.35540,1.35600,1.35538,1.35566,945
2025-08-13 09:00:00,1.35567,1.35670,1.35558,1.35666,818
2025-08-13 09:15:00,1.35665,1.35732,1.35662,1.35717,1009
2025-08-13 09:30:00,1.35716,1.35738,1.35686,1.35719,854
2025-08-13 09:45:00,1.35717,1.35776,1.35693,1.35756,773
2025-08-13 10:00:00,1.35754,1.35777,1.35692,1.35746,918
2025-08-13 10:15:00,1.35746,1.35781,1.35684,1.35701,802
2025-08-13 10:30:00,1.35701,1.35730,1.35657,1.35692,741
2025-08-13 10:45:00,1.35691,1.35723,1.35672,1.35677,786
2025-08-13 11:00:00,1.35677,1.35720,1.35647,1.35672,746
2025-08-13 11:15:00,1.35672,1.35729,1.35672,1.35719,737
2025-08-13 11:30:00,1.35719,1.35760,1.35696,1.35742,704
2025-08-13 11:45:00,1.35743,1.35778,1.35704,1.35763,809
2025-08-13 12:00:00,1.35764,1.35792,1.35687,1.35731,894
2025-08-13 12:15:00,1.35731,1.35766,1.35664,1.35693,894
2025-08-13 12:30:00,1.35693,1.35701,1.35623,1.35644,998
2025-08-13 12:45:00,1.35642,1.35654,1.35586,1.35600,927
2025-08-13 13:00:00,1.35601,1.35628,1.35532,1.35595,996
2025-08-13 13:15:00,1.35595,1.35660,1.35585,1.35651,853
2025-08-13 13:30:00,1.35652,1.35689,1.35595,1.35688,985
2025-08-13 13:45:00,1.35687,1.35768,1.35635,1.35736,1044
2025-08-13 14:00:00,1.35735,1.35767,1.35705,1.35734,1112
2025-08-13 14:15:00,1.35734,1.35819,1.35727,1.35806,1016
2025-08-13 14:30:00,1.35806,1.35845,1.35786,1.35791,927
2025-08-13 14:45:00,1.35792,1.35793,1.35686,1.35712,1215
2025-08-13 15:00:00,1.35713,1.35725,1.35616,1.35638,1064
2025-08-13 15:15:00,1.35638,1.35720,1.35612,1.35687,941
2025-08-13 15:30:00,1.35688,1.35751,1.35687,1.35716,843
2025-08-13 15:45:00,1.35716,1.35726,1.35666,1.35705,766
2025-08-13 16:00:00,1.35703,1.35774,1.35687,1.35763,698
2025-08-13 16:15:00,1.35763,1.35766,1.35677,1.35746,813
2025-08-13 16:30:00,1.35747,1.35785,1.35732,1.35737,674
2025-08-13 16:45:00,1.35737,1.35751,1.35705,1.35728,698
2025-08-13 17:00:00,1.35728,1.35744,1.35705,1.35714,688
2025-08-13 17:15:00,1.35714,1.35767,1.35700,1.35739,594
2025-08-13 17:30:00,1.35725,1.35743,1.35675,1.35702,675
2025-08-13 17:45:00,1.35702,1.35716,1.35677,1.35699,681
2025-08-13 18:00:00,1.35700,1.35709,1.35667,1.35693,699
2025-08-13 18:15:00,1.35697,1.35697,1.35640,1.35671,588
2025-08-13 18:30:00,1.35671,1.35682,1.35624,1.35641,524
2025-08-13 18:45:00,1.35641,1.35678,1.35633,1.35667,536
2025-08-13 19:00:00,1.35667,1.35670,1.35635,1.35650,535
2025-08-13 19:15:00,1.35651,1.35725,1.35651,1.35684,472
2025-08-13 19:30:00,1.35684,1.35694,1.35658,1.35678,517
2025-08-13 19:45:00,1.35678,1.35739,1.35670,1.35728,605
2025-08-13 20:00:00,1.35728,1.35751,1.35722,1.35732,426
2025-08-13 20:15:00,1.35732,1.35792,1.35731,1.35782,339
2025-08-13 20:30:00,1.35782,1.35800,1.35773,1.35788,339
2025-08-13 20:45:00,1.35789,1.35790,1.35762,1.35765,313
2025-08-13 21:00:00,1.35642,1.35652,1.35634,1.35652,30
2025-08-13 21:15:00,1.35652,1.35693,1.35635,1.35677,145
2025-08-13 21:30:00,1.35682,1.35711,1.35617,1.35711,385
2025-08-13 21:45:00,1.35670,1.35713,1.35641,1.35663,181
2025-08-13 22:00:00,1.35672,1.35774,1.35672,1.35765,299
2025-08-13 22:15:00,1.35766,1.35773,1.35750,1.35772,235
2025-08-13 22:30:00,1.35772,1.35792,1.35766,1.35787,167
2025-08-13 22:45:00,1.35787,1.35800,1.35783,1.35796,141
2025-08-13 23:00:00,1.35796,1.35812,1.35792,1.35805,193
2025-08-13 23:15:00,1.35805,1.35832,1.35800,1.35828,229
2025-08-13 23:30:00,1.35828,1.35852,1.35825,1.35826,224
2025-08-13 23:45:00,1.35826,1.35848,1.35816,1.35847,274
2025-08-14 00:00:00,1.35848,1.35855,1.35814,1.35841,665
2025-08-14 00:15:00,1.35841,1.35858,1.35813,1.35839,477
2025-08-14 00:30:00,1.35839,1.35857,1.35832,1.35852,522
2025-08-14 00:45:00,1.35852,1.35871,1.35832,1.35852,582
2025-08-14 01:00:00,1.35852,1.35904,1.35843,1.35896,776
2025-08-14 01:15:00,1.35895,1.35914,1.35887,1.35890,819
2025-08-14 01:30:00,1.35889,1.35913,1.35836,1.35856,912
2025-08-14 01:45:00,1.35856,1.35894,1.35817,1.35824,731
2025-08-14 02:00:00,1.35826,1.35841,1.35780,1.35834,632
2025-08-14 02:15:00,1.35834,1.35838,1.35764,1.35771,600
2025-08-14 02:30:00,1.35771,1.35771,1.35719,1.35761,662
2025-08-14 02:45:00,1.35761,1.35774,1.35720,1.35773,562
2025-08-14 03:00:00,1.35773,1.35774,1.35711,1.35721,552
2025-08-14 03:15:00,1.35721,1.35734,1.35706,1.35728,495
2025-08-14 03:30:00,1.35728,1.35753,1.35714,1.35728,621
2025-08-14 03:45:00,1.35728,1.35734,1.35702,1.35731,422
2025-08-14 04:00:00,1.35730,1.35747,1.35713,1.35744,418
2025-08-14 04:15:00,1.35744,1.35772,1.35739,1.35753,495
2025-08-14 04:30:00,1.35753,1.35772,1.35747,1.35765,355
2025-08-14 04:45:00,1.35765,1.35768,1.35746,1.35754,310
2025-08-14 05:00:00,1.35754,1.35765,1.35728,1.35752,494
2025-08-14 05:15:00,1.35752,1.35760,1.35678,1.35691,639
2025-08-14 05:30:00,1.35690,1.35732,1.35678,1.35727,602
2025-08-14 05:45:00,1.35727,1.35759,1.35694,1.35694,541
2025-08-14 06:00:00,1.35693,1.35850,1.35665,1.35815,1037
2025-08-14 06:15:00,1.35815,1.35861,1.35740,1.35854,835
2025-08-14 06:30:00,1.35854,1.35906,1.35843,1.35862,998
2025-08-14 06:45:00,1.35861,1.35874,1.35742,1.35782,1067
2025-08-14 07:00:00,1.35785,1.35907,1.35763,1.35877,1295
2025-08-14 07:15:00,1.35877,1.35907,1.35795,1.35814,1215
2025-08-14 07:30:00,1.35814,1.35833,1.35725,1.35726,1073
2025-08-14 07:45:00,1.35727,1.35766,1.35683,1.35727,1079
2025-08-14 08:00:00,1.35727,1.35760,1.35628,1.35686,1051
2025-08-14 08:15:00,1.35682,1.35798,1.35664,1.35792,905
2025-08-14 08:30:00,1.35793,1.35825,1.35734,1.35747,870
2025-08-14 08:45:00,1.35747,1.35769,1.35689,1.35716,874
2025-08-14 09:00:00,1.35717,1.35831,1.35680,1.35803,988
2025-08-14 09:15:00,1.35802,1.35878,1.35789,1.35867,813
2025-08-14 09:30:00,1.35867,1.35919,1.35826,1.35840,921
2025-08-14 09:45:00,1.35839,1.35846,1.35772,1.35773,904
2025-08-14 10:00:00,1.35772,1.35851,1.35741,1.35823,916
2025-08-14 10:15:00,1.35823,1.35943,1.35813,1.35895,1008
2025-08-14 10:30:00,1.35890,1.35900,1.35831,1.35838,969
2025-08-14 10:45:00,1.35837,1.35845,1.35782,1.35801,746
2025-08-14 11:00:00,1.35800,1.35834,1.35762,1.35808,782
2025-08-14 11:15:00,1.35808,1.35808,1.35734,1.35784,640
2025-08-14 11:30:00,1.35784,1.35816,1.35764,1.35794,665
2025-08-14 11:45:00,1.35794,1.35799,1.35721,1.35734,831
2025-08-14 12:00:00,1.35735,1.35794,1.35728,1.35762,801
2025-08-14 12:15:00,1.35763,1.35818,1.35726,1.35764,794
2025-08-14 12:30:00,1.35765,1.35765,1.35458,1.35679,2547
2025-08-14 12:45:00,1.35681,1.35719,1.35483,1.35526,1732
2025-08-14 13:00:00,1.35527,1.35548,1.35469,1.35507,1614
2025-08-14 13:15:00,1.35498,1.35559,1.35398,1.35416,1363
2025-08-14 13:30:00,1.35408,1.35480,1.35384,1.35401,1254
2025-08-14 13:45:00,1.35401,1.35409,1.35343,1.35346,1010
2025-08-14 14:00:00,1.35346,1.35419,1.35332,1.35412,1266
2025-08-14 14:15:00,1.35413,1.35505,1.35413,1.35499,1196
2025-08-14 14:30:00,1.35501,1.35566,1.35491,1.35503,965
2025-08-14 14:45:00,1.35502,1.35564,1.35488,1.35553,1170
2025-08-14 15:00:00,1.35556,1.35564,1.35383,1.35425,1165
2025-08-14 15:15:00,1.35425,1.35460,1.35379,1.35409,1049
2025-08-14 15:30:00,1.35411,1.35453,1.35270,1.35284,1190
2025-08-14 15:45:00,1.35283,1.35365,1.35267,1.35296,943
2025-08-14 16:00:00,1.35295,1.35312,1.35212,1.35213,939
2025-08-14 16:15:00,1.35213,1.35287,1.35202,1.35265,891
2025-08-14 16:30:00,1.35264,1.35299,1.35225,1.35255,724
2025-08-14 16:45:00,1.35256,1.35262,1.35201,1.35227,653
2025-08-14 17:00:00,1.35226,1.35324,1.35225,1.35317,611
2025-08-14 17:15:00,1.35317,1.35328,1.35262,1.35306,625
2025-08-14 17:30:00,1.35306,1.35306,1.35237,1.35255,578
2025-08-14 17:45:00,1.35255,1.35317,1.35246,1.35314,641
2025-08-14 18:00:00,1.35317,1.35324,1.35249,1.35257,702
2025-08-14 18:15:00,1.35257,1.35317,1.35238,1.35314,551
2025-08-14 18:30:00,1.35314,1.35325,1.35292,1.35300,432
2025-08-14 18:45:00,1.35300,1.35334,1.35295,1.35322,572
2025-08-14 19:00:00,1.35323,1.35381,1.35316,1.35363,578
2025-08-14 19:15:00,1.35363,1.35370,1.35346,1.35357,429
2025-08-14 19:30:00,1.35357,1.35386,1.35353,1.35378,410
2025-08-14 19:45:00,1.35379,1.35390,1.35350,1.35362,507
2025-08-14 20:00:00,1.35362,1.35382,1.35334,1.35337,497
2025-08-14 20:15:00,1.35337,1.35351,1.35322,1.35350,284
2025-08-14 20:30:00,1.35350,1.35355,1.35299,1.35309,270
2025-08-14 20:45:00,1.35310,1.35320,1.35289,1.35301,332
2025-08-14 21:00:00,1.35210,1.35317,1.35210,1.35248,33
2025-08-14 21:15:00,1.35248,1.35274,1.35241,1.35246,29
2025-08-14 21:30:00,1.35246,1.35264,1.35202,1.35258,26
2025-08-14 21:45:00,1.35258,1.35258,1.35227,1.35228,23
2025-08-14 22:00:00,1.35228,1.35323,1.35215,1.35298,310
2025-08-14 22:15:00,1.35299,1.35300,1.35282,1.35290,214
2025-08-14 22:30:00,1.35290,1.35298,1.35282,1.35287,147
2025-08-14 22:45:00,1.35287,1.35291,1.35264,1.35280,214
2025-08-14 23:00:00,1.35281,1.35281,1.35256,1.35263,232
2025-08-14 23:15:00,1.35263,1.35281,1.35257,1.35274,232
2025-08-14 23:30:00,1.35274,1.35307,1.35264,1.35306,263
2025-08-14 23:45:00,1.35306,1.35313,1.35287,1.35291,270
2025-08-15 00:00:00,1.35291,1.35316,1.35265,1.35308,544
2025-08-15 00:15:00,1.35308,1.35329,1.35297,1.35299,442
2025-08-15 00:30:00,1.35298,1.35330,1.35292,1.35317,359
2025-08-15 00:45:00,1.35317,1.35348,1.35297,1.35338,543
2025-08-15 01:00:00,1.35341,1.35374,1.35318,1.35328,590
2025-08-15 01:15:00,1.35329,1.35339,1.35311,1.35337,520
2025-08-15 01:30:00,1.35337,1.35390,1.35300,1.35380,630
2025-08-15 01:45:00,1.35381,1.35395,1.35363,1.35365,577
2025-08-15 02:00:00,1.35366,1.35406,1.35354,1.35392,582
2025-08-15 02:15:00,1.35392,1.35398,1.35344,1.35362,540
2025-08-15 02:30:00,1.35362,1.35438,1.35355,1.35413,492
2025-08-15 02:45:00,1.35413,1.35440,1.35407,1.35429,436
2025-08-15 03:00:00,1.35433,1.35464,1.35432,1.35451,497
2025-08-15 03:15:00,1.35451,1.35474,1.35449,1.35472,590
2025-08-15 03:30:00,1.35472,1.35495,1.35465,1.35495,481
2025-08-15 03:45:00,1.35495,1.35509,1.35463,1.35468,522
2025-08-15 04:00:00,1.35468,1.35490,1.35465,1.35468,532
2025-08-15 04:15:00,1.35468,1.35473,1.35448,1.35452,438
2025-08-15 04:30:00,1.35452,1.35455,1.35441,1.35449,292
2025-08-15 04:45:00,1.35449,1.35480,1.35446,1.35472,193
2025-08-15 05:00:00,1.35468,1.35474,1.35448,1.35454,475
2025-08-15 05:15:00,1.35451,1.35472,1.35450,1.35452,508
2025-08-15 05:30:00,1.35452,1.35469,1.35435,1.35439,478
2025-08-15 05:45:00,1.35434,1.35521,1.35432,1.35513,606
2025-08-15 06:00:00,1.35514,1.35525,1.35473,1.35506,775
2025-08-15 06:15:00,1.35506,1.35506,1.35421,1.35438,714
2025-08-15 06:30:00,1.35438,1.35543,1.35438,1.35522,679
2025-08-15 06:45:00,1.35521,1.35547,1.35509,1.35524,499
2025-08-15 07:00:00,1.35524,1.35596,1.35524,1.35546,851
2025-08-15 07:15:00,1.35545,1.35560,1.35509,1.35534,735
2025-08-15 07:30:00,1.35534,1.35536,1.35471,1.35520,703
2025-08-15 07:45:00,1.35520,1.35562,1.35494,1.35547,828
2025-08-15 08:00:00,1.35545,1.35557,1.35529,1.35543,871
2025-08-15 08:15:00,1.35542,1.35577,1.35501,1.35520,774
2025-08-15 08:30:00,1.35520,1.35520,1.35476,1.35484,735
2025-08-15 08:45:00,1.35483,1.35507,1.35458,1.35458,740
2025-08-15 09:00:00,1.35454,1.35525,1.35453,1.35524,817
2025-08-15 09:15:00,1.35526,1.35565,1.35519,1.35562,631
2025-08-15 09:30:00,1.35562,1.35573,1.35476,1.35549,778
2025-08-15 09:45:00,1.35546,1.35572,1.35530,1.35562,723
2025-08-15 10:00:00,1.35565,1.35603,1.35551,1.35590,678
2025-08-15 10:15:00,1.35591,1.35609,1.35522,1.35523,593
2025-08-15 10:30:00,1.35523,1.35546,1.35511,1.35516,649
2025-08-15 10:45:00,1.35516,1.35628,1.35510,1.35584,790
2025-08-15 11:00:00,1.35584,1.35631,1.35582,1.35626,589
2025-08-15 11:15:00,1.35626,1.35626,1.35595,1.35605,350
2025-08-15 11:30:00,1.35605,1.35636,1.35569,1.35571,401
2025-08-15 11:45:00,1.35571,1.35594,1.35544,1.35594,705
2025-08-15 12:00:00,1.35594,1.35620,1.35530,1.35602,658
2025-08-15 12:15:00,1.35602,1.35602,1.35514,1.35544,839
2025-08-15 12:30:00,1.35545,1.35691,1.35448,1.35626,1535
2025-08-15 12:45:00,1.35627,1.35670,1.35559,1.35607,1061
2025-08-15 13:00:00,1.35608,1.35675,1.35593,1.35599,1055
2025-08-15 13:15:00,1.35580,1.35652,1.35533,1.35635,1061
2025-08-15 13:30:00,1.35636,1.35698,1.35613,1.35644,1151
2025-08-15 13:45:00,1.35644,1.35744,1.35636,1.35662,1229
2025-08-15 14:00:00,1.35661,1.35714,1.35593,1.35665,1374
2025-08-15 14:15:00,1.35665,1.35711,1.35625,1.35644,1193
2025-08-15 14:30:00,1.35643,1.35705,1.35611,1.35684,1026
2025-08-15 14:45:00,1.35685,1.35699,1.35573,1.35591,1149
2025-08-15 15:00:00,1.35589,1.35648,1.35582,1.35602,1082
2025-08-15 15:15:00,1.35602,1.35686,1.35595,1.35674,811
2025-08-15 15:30:00,1.35675,1.35709,1.35612,1.35624,753
2025-08-15 15:45:00,1.35624,1.35661,1.35601,1.35620,730
2025-08-15 16:00:00,1.35620,1.35637,1.35551,1.35566,749
2025-08-15 16:15:00,1.35566,1.35584,1.35534,1.35567,665
